content,small_content,地点,类别,人数,+？
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",涪陵区1例,涪陵区,确诊,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",大渡口区1例,大渡口区,确诊,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",九龙坡区2例,九龙坡区,确诊,2例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",渝北区2例,渝北区,确诊,2例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",长寿区3例,长寿区,确诊,3例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",永川区2例,永川区,确诊,2例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",开州区2例,开州区,确诊,2例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",垫江县2例,垫江县,确诊,2例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",忠县1例,忠县,确诊,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",云阳县1例,云阳县,确诊,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",奉节县1例,奉节县,确诊,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",巫山县3例,巫山县,确诊,3例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",巫溪县1例,巫溪县,确诊,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",秀山县1例,巫溪县,确诊,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",两江新区1例,新区,确诊,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",万州区1例,万州区,重症,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",永川区1例,永川区,重症,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",垫江县1例,垫江县,重症,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",云阳县1例,云阳县,重症,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",巫山县1例,巫山县,重症,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",危重病例为万州区1例,万州区,重症,1例,累计
"2020年1月23日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例18例，新增重症3例；新增危重1例。其中：大渡口区、九龙坡区、渝北区、开州区、忠县、云阳县、奉节县、巫溪县、秀山县、两江新区为报告首例确诊病例。截至1月23日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例27例，其中重症5例，危重1例。其中：确诊病例中，万州区3例、涪陵区1例、大渡口区1例、九龙坡区2例、渝北区2例、长寿区3例、永川区2例、开州区2例、垫江县2例、忠县1例、云阳县1例、奉节县1例、巫山县3例、巫溪县1例、秀山县1例、两江新区1例；重症病例中，万州区1例、永川区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。目前追踪到密切接触者224人，所有密切接触者正在接受医学观察。
",目前追踪到密切接触者224人,万州区,重症,224人,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例,江苏省,确诊,4例,新增
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",南京市1例,南京市,确诊,1例,新增
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",苏州市1例,苏州市,确诊,1例,新增
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例,江苏省,确诊,9例,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",南京市3例,南京市,确诊,3例,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",无锡市1例,无锡市,确诊,1例,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",苏州市2例,苏州市,确诊,2例,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",南通市1例,南通市,确诊,1例,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",连云港市1例,连云港市,确诊,1例,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",扬州市1例,扬州市,确诊,1例,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",江苏省追踪到密切接触者143人,江苏省,确诊,143人,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",已解除医学观察13人,江苏省,确诊,13人,累计
"2020年1月23日18-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：无锡市、南通市为报告首例确诊病例。其他2个设区市新增确诊病例中，南京市1例，苏州市1例。截至1月23日24时，江苏省累计报告新型冠状病毒感染的肺炎确诊病例9例，无重症病例。其中：确诊病例中，南京市3例，无锡市1例，苏州市2例，南通市1例，连云港市1例，扬州市1例。目前，江苏省追踪到密切接触者143人，已解除医学观察13人，尚有130人正在接受医学观察。
",尚有130人正在接受医学观察,江苏省,确诊,130人,累计
"1月23日0-24时，自治区报告新型冠状病毒感染的肺炎新增确诊病例2例，新增重症病例0 例，新增死亡病例0例，新增出院病例0例。其中：乌鲁木齐市为报告首例确诊病例。截至1月23日24时，自治区累计报告新型冠状病毒感染的肺炎确诊病例2例，重症病例0例，死亡病例0例，出院病例0例。其中：确诊病例中，乌鲁木齐市2例。目前追踪到密切接触者3人，已解除医学观察0人，尚有3人正在接受医学观察。
",自治区报告新型冠状病毒感染的肺炎新增确诊病例2例,自治区,确诊,2例,新增
"1月23日0-24时，自治区报告新型冠状病毒感染的肺炎新增确诊病例2例，新增重症病例0 例，新增死亡病例0例，新增出院病例0例。其中：乌鲁木齐市为报告首例确诊病例。截至1月23日24时，自治区累计报告新型冠状病毒感染的肺炎确诊病例2例，重症病例0例，死亡病例0例，出院病例0例。其中：确诊病例中，乌鲁木齐市2例。目前追踪到密切接触者3人，已解除医学观察0人，尚有3人正在接受医学观察。
",新增死亡病例0例,自治区,死亡,0例,新增
"1月23日0-24时，自治区报告新型冠状病毒感染的肺炎新增确诊病例2例，新增重症病例0 例，新增死亡病例0例，新增出院病例0例。其中：乌鲁木齐市为报告首例确诊病例。截至1月23日24时，自治区累计报告新型冠状病毒感染的肺炎确诊病例2例，重症病例0例，死亡病例0例，出院病例0例。其中：确诊病例中，乌鲁木齐市2例。目前追踪到密切接触者3人，已解除医学观察0人，尚有3人正在接受医学观察。
",新增出院病例0例,自治区,出院,0例,新增
"1月23日0-24时，自治区报告新型冠状病毒感染的肺炎新增确诊病例2例，新增重症病例0 例，新增死亡病例0例，新增出院病例0例。其中：乌鲁木齐市为报告首例确诊病例。截至1月23日24时，自治区累计报告新型冠状病毒感染的肺炎确诊病例2例，重症病例0例，死亡病例0例，出院病例0例。其中：确诊病例中，乌鲁木齐市2例。目前追踪到密切接触者3人，已解除医学观察0人，尚有3人正在接受医学观察。
",自治区累计报告新型冠状病毒感染的肺炎确诊病例2例,自治区,确诊,2例,累计
"1月23日0-24时，自治区报告新型冠状病毒感染的肺炎新增确诊病例2例，新增重症病例0 例，新增死亡病例0例，新增出院病例0例。其中：乌鲁木齐市为报告首例确诊病例。截至1月23日24时，自治区累计报告新型冠状病毒感染的肺炎确诊病例2例，重症病例0例，死亡病例0例，出院病例0例。其中：确诊病例中，乌鲁木齐市2例。目前追踪到密切接触者3人，已解除医学观察0人，尚有3人正在接受医学观察。
",重症病例0例,自治区,重症,0例,累计
"1月23日0-24时，自治区报告新型冠状病毒感染的肺炎新增确诊病例2例，新增重症病例0 例，新增死亡病例0例，新增出院病例0例。其中：乌鲁木齐市为报告首例确诊病例。截至1月23日24时，自治区累计报告新型冠状病毒感染的肺炎确诊病例2例，重症病例0例，死亡病例0例，出院病例0例。其中：确诊病例中，乌鲁木齐市2例。目前追踪到密切接触者3人，已解除医学观察0人，尚有3人正在接受医学观察。
",死亡病例0例,自治区,死亡,0例,累计
"1月23日0-24时，自治区报告新型冠状病毒感染的肺炎新增确诊病例2例，新增重症病例0 例，新增死亡病例0例，新增出院病例0例。其中：乌鲁木齐市为报告首例确诊病例。截至1月23日24时，自治区累计报告新型冠状病毒感染的肺炎确诊病例2例，重症病例0例，死亡病例0例，出院病例0例。其中：确诊病例中，乌鲁木齐市2例。目前追踪到密切接触者3人，已解除医学观察0人，尚有3人正在接受医学观察。
",出院病例0例,自治区,出院,0例,累计
